Id	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	
11	0.0593220338983	0.627118644068	0.429787234043	0.068085106383	0.715555555556	0.108225108225	0.0847457627119	0.0720338983051	1.0	0.633620689655	0.0296610169492	0.199152542373	0.165254237288	0.37339055794	0.402542372881	0.435897435897	0.0423728813559	1.0	0.0423728813559	0.28813559322	0.173728813559	1.0	1.0	0.00925925925926	0.0649350649351	0.530516431925	0.0123456790123	0.351694915254	0.0466101694915	0.177966101695	0.0466101694915	0.497872340426	0.186147186147	0.0596330275229	1.0	0.254237288136	0.136563876652	0.0423728813559	0.184549356223	0.385593220339	0.0127118644068	0.0169491525424	0.366379310345	0.00847457627119	0.0593220338983	0.0	0.0255319148936	0.378723404255	0.0466101694915	0.14406779661	0.323404255319	0.0333333333333	0.397435897436	0.71186440678	0.152542372881	0.576271186441	0.0	0.0593220338983	0.0	0.542735042735	0.0550847457627	0.0304347826087	0.0254237288136	0.35775862069	0.114406779661	0.72	0.0466101694915	1.0	0.0	1.0	0.0127118644068	0.350649350649	0.0720338983051	0.245614035088	0.723265877232	1.0	
12	0.199152542373	0.669491525424	0.340425531915	0.489361702128	0.72	0.017316017316	0.177966101695	1.0	1.0	0.73275862069	0.271186440678	0.169491525424	0.110169491525	0.44635193133	0.161016949153	0.0512820512821	0.0	0.0897435897436	0.114406779661	0.169491525424	0.207627118644	1.0	1.0	0.12037037037	0.0909090909091	0.530516431925	0.0308641975309	0.139830508475	0.508474576271	0.707627118644	0.0381355932203	0.408510638298	0.207792207792	0.0596330275229	1.0	0.559322033898	0.136563876652	0.156779661017	0.206008583691	0.122881355932	0.177966101695	0.0169491525424	0.431034482759	0.135593220339	0.0593220338983	0.0	0.246808510638	0.374468085106	1.0	0.14406779661	0.31914893617	0.0142857142857	0.632478632479	0.0847457627119	0.529661016949	0.673728813559	0.0762711864407	0.0974576271186	0.0762711864407	0.538461538462	0.139830508475	1.0	0.0466101694915	0.219827586207	0.177966101695	0.72	1.0	1.0	0.386266094421	1.0	0.690677966102	1.0	1.0	0.25	0.168217034177	1.0	
13	0.0677966101695	0.661016949153	0.174468085106	0.459574468085	0.297777777778	1.0	0.0466101694915	1.0	0.381355932203	0.659482758621	0.271186440678	0.161016949153	0.0508474576271	1.0	0.728813559322	1.0	0.0974576271186	1.0	0.114406779661	1.0	0.631355932203	1.0	0.177966101695	0.12962962963	0.112554112554	1.0	0.179012345679	0.555084745763	1.0	1.0	0.021186440678	1.0	1.0	0.0596330275229	1.0	1.0	0.145374449339	0.457627118644	0.55364806867	0.139830508475	0.177966101695	0.449152542373	0.366379310345	0.372881355932	0.110169491525	0.0	0.689361702128	0.212765957447	1.0	0.165254237288	0.374468085106	0.0380952380952	0.0897435897436	0.169491525424	0.0847457627119	0.559322033898	0.139830508475	0.177966101695	0.385593220339	1.0	0.139830508475	0.291304347826	0.0508474576271	0.35775862069	0.237288135593	0.72	0.28813559322	1.0	1.0	1.0	0.148305084746	0.731601731602	0.53813559322	0.30701754386	0.0732257145078	1.0	
14	0.220338983051	1.0	0.344680851064	0.540425531915	0.715555555556	0.190476190476	0.110169491525	0.114406779661	1.0	1.0	0.35593220339	0.165254237288	0.580508474576	0.399141630901	0.521186440678	1.0	0.127118644068	1.0	0.0466101694915	0.728813559322	1.0	1.0	1.0	1.0	0.112554112554	1.0	0.12962962963	0.550847457627	1.0	1.0	0.0423728813559	1.0	1.0	0.0596330275229	1.0	1.0	0.25550660793	1.0	1.0	1.0	1.0	0.0	0.577586206897	0.139830508475	0.161016949153	0.0	0.463829787234	0.0	0.0932203389831	0.584745762712	0.625531914894	0.0380952380952	0.115384615385	0.0	0.529661016949	0.177966101695	0.139830508475	1.0	0.101694915254	1.0	0.110169491525	0.0739130434783	0.00847457627119	0.219827586207	1.0	0.715555555556	0.0381355932203	1.0	1.0	1.0	0.741525423729	0.372294372294	0.300847457627	1.0	0.0357059570388	1.0	
15	1.0	1.0	1.0	0.446808510638	0.72	1.0	0.525423728814	0.656779661017	1.0	0.73275862069	1.0	1.0	0.35593220339	1.0	1.0	1.0	1.0	1.0	1.0	0.292372881356	1.0	1.0	1.0	1.0	1.0	0.553990610329	1.0	0.419491525424	1.0	1.0	0.466101694915	0.774468085106	1.0	1.0	1.0	0.0932203389831	1.0	1.0	1.0	1.0	0.0127118644068	1.0	1.0	1.0	1.0	0.0	0.404255319149	1.0	1.0	0.313559322034	0.331914893617	1.0	1.0	0.521186440678	1.0	0.677966101695	1.0	0.737288135593	0.372881355932	1.0	0.28813559322	0.730434782609	1.0	0.150862068966	1.0	0.724444444444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.258771929825	0.0140699090509	1.0	
16	1.0	1.0	1.0	0.591489361702	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.576271186441	1.0	1.0	0.330508474576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.36170212766	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.737288135593	1.0	0.186440677966	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00266887777576	1.0	
17	1.0	0.627118644068	0.340425531915	0.446808510638	0.72	0.121212121212	0.0847457627119	0.427966101695	1.0	0.668103448276	0.402542372881	1.0	0.279661016949	0.390557939914	1.0	1.0	0.283898305085	1.0	1.0	0.733050847458	0.309322033898	1.0	1.0	0.12037037037	0.0909090909091	0.530516431925	1.0	0.771186440678	1.0	1.0	0.0296610169492	0.357446808511	0.350649350649	0.0596330275229	1.0	1.0	0.136563876652	0.194915254237	1.0	0.127118644068	0.0	0.338983050847	1.0	0.64406779661	0.165254237288	0.0	0.651063829787	0.523404255319	0.0423728813559	0.228813559322	0.344680851064	0.00952380952381	1.0	0.266949152542	1.0	1.0	0.0127118644068	0.161016949153	0.169491525424	0.542735042735	0.14406779661	0.721739130435	1.0	1.0	0.161016949153	0.72	0.283898305085	1.0	0.403433476395	1.0	0.0677966101695	1.0	1.0	0.254385964912	0.133132951572	1.0	
18	0.0296610169492	0.627118644068	0.536170212766	0.765957446809	0.751111111111	0.168831168831	0.0593220338983	0.279661016949	1.0	0.633620689655	0.271186440678	0.21186440678	1.0	0.381974248927	1.0	0.393162393162	0.135593220339	1.0	0.114406779661	0.737288135593	0.326271186441	1.0	0.762711864407	0.583333333333	0.549783549784	0.530516431925	1.0	0.563559322034	0.114406779661	1.0	0.0762711864407	0.510638297872	0.186147186147	0.619266055046	1.0	0.0677966101695	0.140969162996	0.474576271186	0.55364806867	0.39406779661	1.0	0.0169491525424	1.0	0.114406779661	0.0593220338983	0.0	0.71914893617	1.0	1.0	0.169491525424	0.314893617021	0.0333333333333	0.0470085470085	1.0	0.0466101694915	0.559322033898	0.0762711864407	1.0	0.118644067797	0.542735042735	0.283898305085	0.721739130435	0.0	0.159482758621	0.648305084746	0.715555555556	0.283898305085	1.0	1.0	1.0	0.0677966101695	1.0	1.0	0.412280701754	0.104008498951	1.0	
19	0.0593220338983	0.631355932203	0.536170212766	0.0425531914894	0.0	0.108225108225	0.0805084745763	0.0762711864407	0.39406779661	0.637931034483	0.161016949153	0.190677966102	0.110169491525	0.343347639485	1.0	0.128205128205	0.0423728813559	0.260683760684	0.0423728813559	0.28813559322	0.0254237288136	0.521186440678	1.0	0.12037037037	0.0519480519481	0.530516431925	1.0	0.529661016949	0.114406779661	0.14406779661	0.0423728813559	0.357446808511	0.186147186147	0.0596330275229	1.0	0.35593220339	0.136563876652	0.771186440678	0.274678111588	1.0	0.0127118644068	0.0720338983051	0.172413793103	0.0	0.0593220338983	0.0	0.174468085106	0.365957446809	1.0	0.186440677966	0.353191489362	1.0	0.307692307692	1.0	0.0296610169492	0.614406779661	0.0	0.0	0.0	0.542735042735	0.148305084746	0.0304347826087	0.021186440678	0.668103448276	0.161016949153	0.72	0.0508474576271	1.0	0.343347639485	0.525423728814	0.0805084745763	1.0	0.262711864407	0.245614035088	0.158811183375	1.0	
20	0.0593220338983	1.0	0.727659574468	0.451063829787	1.0	1.0	0.682203389831	0.199152542373	0.741525423729	0.0948275862069	0.470338983051	0.194915254237	0.385593220339	1.0	0.406779661017	0.435897435897	0.0974576271186	0.529914529915	0.0	0.733050847458	0.330508474576	1.0	1.0	0.37037037037	0.0952380952381	0.530516431925	1.0	0.661016949153	1.0	0.351694915254	0.0	1.0	1.0	0.0688073394495	1.0	0.0847457627119	0.136563876652	0.199152542373	1.0	1.0	0.14406779661	0.305084745763	0.362068965517	0.0296610169492	0.161016949153	0.0	0.404255319149	1.0	1.0	0.156779661017	0.395744680851	0.0380952380952	0.200854700855	0.0720338983051	0.0296610169492	0.275423728814	0.0932203389831	0.156779661017	0.114406779661	1.0	0.135593220339	1.0	0.0423728813559	0.35775862069	0.584745762712	0.72	0.127118644068	1.0	1.0	0.300847457627	0.165254237288	1.0	0.0127118644068	0.285087719298	0.0492576373954	1.0	
21	1.0	1.0	1.0	1.0	0.715555555556	0.251082251082	1.0	1.0	1.0	1.0	0.0254237288136	1.0	1.0	1.0	1.0	0.141025641026	1.0	1.0	0.0423728813559	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.292372881356	1.0	1.0	0.381355932203	1.0	0.186147186147	0.0596330275229	1.0	1.0	1.0	1.0	0.154506437768	1.0	1.0	0.466101694915	1.0	0.563559322034	0.101694915254	0.05	0.76170212766	1.0	1.0	0.334745762712	1.0	1.0	0.461538461538	1.0	0.529661016949	0.737288135593	0.0762711864407	1.0	0.406779661017	1.0	1.0	1.0	0.114406779661	1.0	0.233050847458	0.715555555556	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0341253595212	0.0	
22	0.220338983051	1.0	1.0	1.0	1.0	0.220779220779	0.207627118644	1.0	1.0	1.0	0.110169491525	1.0	1.0	1.0	1.0	0.764957264957	1.0	1.0	0.114406779661	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.555084745763	1.0	1.0	0.377118644068	1.0	1.0	0.0642201834862	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.139830508475	1.0	0.220338983051	0.10593220339	1.0	0.404255319149	0.706382978723	1.0	1.0	1.0	1.0	0.542735042735	1.0	0.529661016949	0.694915254237	0.0762711864407	1.0	1.0	1.0	1.0	1.0	0.0508474576271	1.0	1.0	0.72	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0270256264089	0.0	
23	0.0	1.0	1.0	0.468085106383	1.0	1.0	1.0	0.330508474576	1.0	1.0	0.572033898305	1.0	1.0	1.0	1.0	0.760683760684	0.0466101694915	0.128205128205	0.0423728813559	0.444915254237	0.572033898305	1.0	1.0	0.532407407407	1.0	0.741784037559	1.0	0.555084745763	0.580508474576	0.478813559322	0.148305084746	1.0	0.186147186147	1.0	1.0	1.0	0.140969162996	0.415254237288	0.184549356223	1.0	1.0	0.0169491525424	0.487068965517	0.135593220339	0.0593220338983	0.05	0.127659574468	0.225531914894	1.0	1.0	1.0	1.0	0.636752136752	1.0	0.0805084745763	0.169491525424	0.0762711864407	1.0	0.207627118644	1.0	0.190677966102	0.0304347826087	0.0466101694915	1.0	0.177966101695	1.0	0.0466101694915	1.0	0.339055793991	0.39406779661	1.0	1.0	0.262711864407	1.0	0.0733811831161	0.0	
24	1.0	1.0	1.0	1.0	0.715555555556	1.0	1.0	1.0	1.0	1.0	0.576271186441	1.0	0.131355932203	1.0	0.0296610169492	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0617283950617	0.728813559322	1.0	1.0	0.292372881356	1.0	0.186147186147	0.0596330275229	1.0	1.0	0.140969162996	1.0	0.0171673819742	1.0	1.0	1.0	1.0	1.0	0.0	0.00625	1.0	1.0	1.0	0.199152542373	0.76170212766	0.0380952380952	0.316239316239	1.0	0.529661016949	1.0	0.165254237288	1.0	1.0	1.0	0.385593220339	1.0	0.326271186441	1.0	1.0	0.72	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0358614256471	0.0	
25	1.0	1.0	1.0	1.0	1.0	0.264069264069	1.0	1.0	1.0	1.0	0.110169491525	1.0	1.0	1.0	0.377118644068	0.153846153846	1.0	1.0	0.0423728813559	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.292372881356	0.122881355932	1.0	0.466101694915	1.0	1.0	0.0596330275229	1.0	1.0	1.0	1.0	0.154506437768	1.0	1.0	0.466101694915	1.0	0.563559322034	0.0593220338983	0.05	1.0	1.0	1.0	0.334745762712	1.0	1.0	0.602564102564	1.0	0.533898305085	0.737288135593	0.0805084745763	1.0	0.406779661017	1.0	1.0	1.0	0.114406779661	1.0	0.233050847458	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0422097271526	0.0	
26	0.14406779661	0.631355932203	0.336170212766	0.446808510638	0.72	0.12987012987	0.207627118644	0.673728813559	0.0677966101695	0.422413793103	0.0296610169492	0.254237288136	0.0296610169492	0.167381974249	0.322033898305	0.508547008547	0.0169491525424	0.17094017094	0.127118644068	0.292372881356	0.237288135593	1.0	0.241525423729	0.115740740741	0.0	0.525821596244	0.0493827160494	0.364406779661	0.224576271186	0.305084745763	0.00847457627119	0.063829787234	1.0	0.0596330275229	1.0	0.495762711864	0.136563876652	0.199152542373	0.733905579399	0.317796610169	0.504237288136	0.0847457627119	0.073275862069	0.385593220339	0.0593220338983	0.0	0.753191489362	0.191489361702	0.271186440678	0.14406779661	0.31914893617	0.0142857142857	0.435897435897	0.0466101694915	0.351694915254	0.661016949153	0.0	0.00847457627119	0.0	0.401709401709	0.0593220338983	0.0391304347826	0.156779661017	0.495689655172	0.233050847458	0.715555555556	0.406779661017	1.0	0.356223175966	0.0677966101695	0.173728813559	1.0	0.521186440678	0.254385964912	0.224341201772	1.0	
27	0.0762711864407	0.627118644068	0.434042553191	0.0893617021277	1.0	0.160173160173	0.177966101695	0.194915254237	1.0	0.728448275862	0.669491525424	0.194915254237	0.0805084745763	0.381974248927	0.470338983051	0.764957264957	0.508474576271	1.0	1.0	0.406779661017	0.0593220338983	1.0	1.0	0.115740740741	0.004329004329	0.530516431925	1.0	0.118644067797	1.0	1.0	0.241525423729	0.136170212766	1.0	0.0596330275229	1.0	0.0635593220339	0.136563876652	0.194915254237	1.0	1.0	0.00423728813559	1.0	0.0560344827586	0.0762711864407	1.0	0.03125	0.404255319149	1.0	1.0	0.173728813559	0.331914893617	0.0714285714286	0.615384615385	0.0805084745763	1.0	0.233050847458	0.131355932203	0.156779661017	0.0550847457627	0.547008547009	0.186440677966	1.0	0.0593220338983	0.219827586207	0.580508474576	0.715555555556	0.0550847457627	1.0	1.0	0.487288135593	0.237288135593	1.0	1.0	0.25	0.0722669914233	1.0	
28	0.648305084746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.580508474576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.474576271186	1.0	0.648305084746	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000544140129039	1.0	
29	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.775423728814	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.31914893617	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000492317259607	1.0	
30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0116601456223	0.0	
31	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.10593220339	1.0	1.0	0.728813559322	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.584745762712	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.68085106383	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.135593220339	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.254237288136	1.0	1.0	0.25	0.00515637550851	1.0	
32	0.427966101695	0.766949152542	1.0	0.459574468085	0.72	0.112554112554	0.101694915254	1.0	1.0	1.0	1.0	0.0889830508475	0.466101694915	1.0	1.0	1.0	0.411016949153	1.0	1.0	0.728813559322	1.0	1.0	0.0635593220339	1.0	0.160173160173	0.530516431925	1.0	0.262711864407	0.241525423729	1.0	0.682203389831	0.263829787234	1.0	0.0596330275229	1.0	1.0	0.136563876652	0.0508474576271	1.0	0.398305084746	1.0	1.0	1.0	0.220338983051	1.0	0.0	0.727659574468	1.0	1.0	0.148305084746	0.31914893617	0.00952380952381	0.42735042735	1.0	1.0	0.694915254237	0.194915254237	0.296610169492	0.114406779661	1.0	0.161016949153	1.0	1.0	0.215517241379	1.0	0.715555555556	0.283898305085	1.0	1.0	1.0	0.161016949153	1.0	1.0	0.254385964912	0.078226621408	1.0	
