203	355	0.02	0.02
80	56	0.02	0.02
660	56	0.02	0.02
378	407	0.02	0.02
901	930	0.02	0.02
296	187	0.02	0.02
611	132	0.02	0.02
296	185	0.02	0.02
724	140	0.02	0.02
392	75	0.02	0.02
435	59	0.02	0.02
262	732	0.02	0.02
76	885	0.02	0.02
638	240	0.02	0.02
235	167	0.02	0.02
691	200	0.02	0.02
693	153	0.02	0.02
135	30	0.02	0.02
287	21	0.02	0.02
696	75	0.02	0.02
399	129	0.02	0.02
355	733	0.02	0.02
253	151	0.02	0.02
3	75	0.02	0.02
122	103	0.02	0.02
518	517	0.02	0.02
908	463	0.02	0.02
212	658	0.02	0.02
590	443	0.02	0.02
706	19	0.02	0.02
22	21	0.02	0.02
170	231	0.02	0.02
563	604	0.02	0.02
66	403	0.02	0.02
749	437	0.02	0.02
198	48	0.02	0.02
347	464	0.02	0.02
167	164	0.02	0.02
197	416	0.02	0.02
217	429	0.02	0.02
100	722	0.02	0.02
930	555	0.02	0.02
367	279	0.02	0.02
34	126	0.02	0.02
535	675	0.02	0.02
868	357	0.02	0.02
34	121	0.02	0.02
566	12	0.02	0.02
373	359	0.02	0.02
232	248	0.02	0.02
698	205	0.02	0.02
345	802	0.02	0.02
15	498	0.02	0.02
707	154	0.02	0.02
231	802	0.02	0.02
784	135	0.02	0.02
378	211	0.02	0.02
75	47	0.02	0.02
17	170	0.02	0.02
234	359	0.02	0.02
430	247	0.02	0.02
121	708	0.02	0.02
722	7	0.02	0.02
195	398	0.02	0.02
335	234	0.02	0.02
456	419	0.02	0.02
222	176	0.02	0.02
622	75	0.02	0.02
581	521	0.02	0.02
591	198	0.02	0.02
219	47	0.02	0.02
50	88	0.02	0.02
66	491	0.02	0.02
81	312	0.02	0.02
19	79	0.02	0.02
220	652	0.02	0.02
348	184	0.02	0.02
591	664	0.02	0.02
98	840	0.02	0.02
81	877	0.02	0.02
79	937	0.02	0.02
272	184	0.02	0.02
228	306	0.02	0.02
252	27	0.02	0.02
285	798	0.02	0.02
729	576	0.02	0.02
63	31	0.02	0.02
876	279	0.02	0.02
276	90	0.02	0.02
911	121	0.02	0.02
124	206	0.02	0.02
40	401	0.02	0.02
933	445	0.02	0.02
448	635	0.02	0.02
626	459	0.02	0.02
388	855	0.02	0.02
894	138	0.02	0.02
170	408	0.02	0.02
50	835	0.02	0.02
698	517	0.02	0.02
614	732	0.02	0.02
126	264	0.02	0.02
426	71	0.02	0.02
46	210	0.02	0.02
412	748	0.02	0.02
731	532	0.02	0.02
193	15	0.02	0.02
112	433	0.02	0.02
456	75	0.02	0.02
259	346	0.02	0.02
193	11	0.02	0.02
381	795	0.02	0.02
7	276	0.02	0.02
508	505	0.02	0.02
218	902	0.02	0.02
698	738	0.02	0.02
678	380	0.02	0.02
590	155	0.02	0.02
243	143	0.02	0.02
536	137	0.02	0.02
591	261	0.02	0.02
110	249	0.02	0.02
414	588	0.02	0.02
141	516	0.02	0.02
151	611	0.02	0.02
126	330	0.02	0.02
259	265	0.02	0.02
21	25	0.02	0.02
21	24	0.02	0.02
737	676	0.02	0.02
118	337	0.02	0.02
250	48	0.02	0.02
838	563	0.02	0.02
737	598	0.02	0.02
73	454	0.02	0.02
338	522	0.02	0.02
873	217	0.02	0.02
99	98	0.02	0.02
569	211	0.02	0.02
443	158	0.02	0.02
83	11	0.02	0.02
190	31	0.02	0.02
98	442	0.02	0.02
7	871	0.02	0.02
923	274	0.02	0.02
98	267	0.02	0.02
282	27	0.02	0.02
44	323	0.02	0.02
99	151	0.02	0.02
207	226	0.02	0.02
381	176	0.02	0.02
555	558	0.02	0.02
631	729	0.02	0.02
189	62	0.02	0.02
135	66	0.02	0.02
235	186	0.02	0.02
356	261	0.02	0.02
214	125	0.02	0.02
933	681	0.02	0.02
372	434	0.02	0.02
39	384	0.02	0.02
508	187	0.02	0.02
598	534	0.02	0.02
201	223	0.02	0.02
174	328	0.02	0.02
251	48	0.02	0.02
590	62	0.02	0.02
380	645	0.02	0.02
137	83	0.02	0.02
322	386	0.02	0.02
259	292	0.02	0.02
411	8	0.02	0.02
795	581	0.02	0.02
216	5	0.02	0.02
485	880	0.02	0.02
381	552	0.02	0.02
660	209	0.02	0.02
335	398	0.02	0.02
387	27	0.02	0.02
735	721	0.02	0.02
64	151	0.02	0.02
98	191	0.02	0.02
94	207	0.02	0.02
216	8	0.02	0.02
101	723	0.02	0.02
122	61	0.02	0.02
406	362	0.02	0.02
634	642	0.02	0.02
425	274	0.02	0.02
96	513	0.02	0.02
500	593	0.02	0.02
698	79	0.02	0.02
394	565	0.02	0.02
428	211	0.02	0.02
500	595	0.02	0.02
500	594	0.02	0.02
770	31	0.02	0.02
566	686	0.02	0.02
671	368	0.02	0.02
47	143	0.02	0.02
20	436	0.02	0.02
81	455	0.02	0.02
136	398	0.02	0.02
238	767	0.02	0.02
469	886	0.02	0.02
285	151	0.02	0.02
283	380	0.02	0.02
245	657	0.02	0.02
68	232	0.02	0.02
279	621	0.02	0.02
70	579	0.02	0.02
337	18	0.02	0.02
681	708	0.02	0.02
424	344	0.02	0.02
80	289	0.02	0.02
42	128	0.02	0.02
164	306	0.02	0.02
9	440	0.02	0.02
820	78	0.02	0.02
164	301	0.02	0.02
164	302	0.02	0.02
246	567	0.02	0.02
428	866	0.02	0.02
751	675	0.02	0.02
105	175	0.02	0.02
668	235	0.02	0.02
217	48	0.02	0.02
557	3	0.02	0.02
560	680	0.02	0.02
431	598	0.02	0.02
676	337	0.02	0.02
264	91	0.02	0.02
109	266	0.02	0.02
279	409	0.02	0.02
935	325	0.02	0.02
660	795	0.02	0.02
4	636	0.02	0.02
5	98	0.02	0.02
392	512	0.02	0.02
618	576	0.02	0.02
274	757	0.02	0.02
432	605	0.02	0.02
178	100	0.02	0.02
295	75	0.02	0.02
342	685	0.02	0.02
40	886	0.02	0.02
199	322	0.02	0.02
11	718	0.02	0.02
385	731	0.02	0.02
28	763	0.02	0.02
21	631	0.02	0.02
1	519	0.02	0.02
664	781	0.02	0.02
27	61	0.02	0.02
534	504	0.02	0.02
16	36	0.02	0.02
940	79	0.02	0.02
596	9	0.02	0.02
340	142	0.02	0.02
484	3	0.02	0.02
566	208	0.02	0.02
388	124	0.02	0.02
735	75	0.02	0.02
438	571	0.02	0.02
11	882	0.02	0.02
866	75	0.02	0.02
139	141	0.02	0.02
48	744	0.02	0.02
11	884	0.02	0.02
795	210	0.02	0.02
560	351	0.02	0.02
613	217	0.02	0.02
551	100	0.02	0.02
465	122	0.02	0.02
304	429	0.02	0.02
214	516	0.02	0.02
333	58	0.02	0.02
847	289	0.02	0.02
75	141	0.02	0.02
122	203	0.02	0.02
931	208	0.02	0.02
330	343	0.02	0.02
122	205	0.02	0.02
106	34	0.02	0.02
454	481	0.02	0.02
190	24	0.02	0.02
420	899	0.02	0.02
79	589	0.02	0.02
362	277	0.02	0.02
589	78	0.02	0.02
77	74	0.02	0.02
803	673	0.02	0.02
290	289	0.02	0.02
497	676	0.02	0.02
725	659	0.02	0.02
179	81	0.02	0.02
346	345	0.02	0.02
302	357	0.02	0.02
458	157	0.02	0.02
353	181	0.02	0.02
581	931	0.02	0.02
200	16	0.02	0.02
186	151	0.02	0.02
47	850	0.02	0.02
75	472	0.02	0.02
86	519	0.02	0.02
75	475	0.02	0.02
382	708	0.02	0.02
8	17	0.02	0.02
200	235	0.02	0.02
419	141	0.02	0.02
544	50	0.02	0.02
466	82	0.02	0.02
103	67	0.02	0.02
130	65	0.02	0.02
6	150	0.02	0.02
59	182	0.02	0.02
453	368	0.02	0.02
232	239	0.02	0.02
56	541	0.02	0.02
11	661	0.02	0.02
387	274	0.02	0.02
86	340	0.02	0.02
265	659	0.02	0.02
52	918	0.02	0.02
958	401	0.02	0.02
604	74	0.02	0.02
69	211	0.02	0.02
277	6	0.02	0.02
277	7	0.02	0.02
204	383	0.02	0.02
543	812	0.02	0.02
526	448	0.02	0.02
163	586	0.02	0.02
289	653	0.02	0.02
522	671	0.02	0.02
238	436	0.02	0.02
871	219	0.02	0.02
382	380	0.02	0.02
315	414	0.02	0.02
239	118	0.02	0.02
571	122	0.02	0.02
104	108	0.02	0.02
31	727	0.02	0.02
898	698	0.02	0.02
452	334	0.02	0.02
331	83	0.02	0.02
580	235	0.02	0.02
436	741	0.02	0.02
240	46	0.02	0.02
917	135	0.02	0.02
334	35	0.02	0.02
622	615	0.02	0.02
481	706	0.02	0.02
378	262	0.02	0.02
529	98	0.02	0.02
455	504	0.02	0.02
926	471	0.02	0.02
508	577	0.02	0.02
216	900	0.02	0.02
33	614	0.02	0.02
141	876	0.02	0.02
532	79	0.02	0.02
423	441	0.02	0.02
721	662	0.02	0.02
573	170	0.02	0.02
236	207	0.02	0.02
787	458	0.02	0.02
210	655	0.02	0.02
871	212	0.02	0.02
409	5	0.02	0.02
596	622	0.02	0.02
898	208	0.02	0.02
337	321	0.02	0.02
56	106	0.02	0.02
292	211	0.02	0.02
904	619	0.02	0.02
203	42	0.02	0.02
309	728	0.02	0.02
143	378	0.02	0.02
452	480	0.02	0.02
663	46	0.02	0.02
479	4	0.02	0.02
476	404	0.02	0.02
100	715	0.02	0.02
479	3	0.02	0.02
122	418	0.02	0.02
100	716	0.02	0.02
34	151	0.02	0.02
911	205	0.02	0.02
357	889	0.02	0.02
231	638	0.02	0.02
176	177	0.02	0.02
409	842	0.02	0.02
396	493	0.02	0.02
698	218	0.02	0.02
231	87	0.02	0.02
219	30	0.02	0.02
746	459	0.02	0.02
289	102	0.02	0.02
137	266	0.02	0.02
13	937	0.02	0.02
707	124	0.02	0.02
234	348	0.02	0.02
363	71	0.02	0.02
591	9	0.02	0.02
65	247	0.02	0.02
103	100	0.02	0.02
180	354	0.02	0.02
577	322	0.02	0.02
655	227	0.02	0.02
72	446	0.02	0.02
6	688	0.02	0.02
17	143	0.02	0.02
287	130	0.02	0.02
305	739	0.02	0.02
736	198	0.02	0.02
198	62	0.02	0.02
886	895	0.02	0.02
305	736	0.02	0.02
871	872	0.02	0.02
681	240	0.02	0.02
120	399	0.02	0.02
583	58	0.02	0.02
553	411	0.02	0.02
64	384	0.02	0.02
493	839	0.02	0.02
323	246	0.02	0.02
612	189	0.02	0.02
66	490	0.02	0.02
65	926	0.02	0.02
577	11	0.02	0.02
710	195	0.02	0.02
73	704	0.02	0.02
655	95	0.02	0.02
66	256	0.02	0.02
66	257	0.02	0.02
929	741	0.02	0.02
217	401	0.02	0.02
328	668	0.02	0.02
183	6	0.02	0.02
686	393	0.02	0.02
78	392	0.02	0.02
406	597	0.02	0.02
43	685	0.02	0.02
50	148	0.02	0.02
50	147	0.02	0.02
50	146	0.02	0.02
50	144	0.02	0.02
504	287	0.02	0.02
635	191	0.02	0.02
44	663	0.02	0.02
822	569	0.02	0.02
47	737	0.02	0.02
933	234	0.02	0.02
264	34	0.02	0.02
211	35	0.02	0.02
933	238	0.02	0.02
569	440	0.02	0.02
91	518	0.02	0.02
303	438	0.02	0.02
325	727	0.02	0.02
414	577	0.02	0.02
378	595	0.02	0.02
663	424	0.02	0.02
200	295	0.02	0.02
646	48	0.02	0.02
755	522	0.02	0.02
195	109	0.02	0.02
83	235	0.02	0.02
478	151	0.02	0.02
458	511	0.02	0.02
675	660	0.02	0.02
727	100	0.02	0.02
132	357	0.02	0.02
553	135	0.02	0.02
507	47	0.02	0.02
161	536	0.02	0.02
737	615	0.02	0.02
83	880	0.02	0.02
259	511	0.02	0.02
218	337	0.02	0.02
200	347	0.02	0.02
151	435	0.02	0.02
164	244	0.02	0.02
138	83	0.02	0.02
400	729	0.02	0.02
657	201	0.02	0.02
442	278	0.02	0.02
205	664	0.02	0.02
40	49	0.02	0.02
37	79	0.02	0.02
95	795	0.02	0.02
296	303	0.02	0.02
37	71	0.02	0.02
40	43	0.02	0.02
22	318	0.02	0.02
305	556	0.02	0.02
65	69	0.02	0.02
650	220	0.02	0.02
238	264	0.02	0.02
211	198	0.02	0.02
454	367	0.02	0.02
340	204	0.02	0.02
764	953	0.02	0.02
233	231	0.02	0.02
268	340	0.02	0.02
177	195	0.02	0.02
246	19	0.02	0.02
223	245	0.02	0.02
42	734	0.02	0.02
273	151	0.02	0.02
319	603	0.02	0.02
508	151	0.02	0.02
231	10	0.02	0.02
112	454	0.02	0.02
506	28	0.02	0.02
947	199	0.02	0.02
141	837	0.02	0.02
7	243	0.02	0.02
196	20	0.02	0.02
336	184	0.02	0.02
122	75	0.02	0.02
320	508	0.02	0.02
387	11	0.02	0.02
460	11	0.02	0.02
551	378	0.02	0.02
105	542	0.02	0.02
521	316	0.02	0.02
246	265	0.02	0.02
678	517	0.02	0.02
566	76	0.02	0.02
158	211	0.02	0.02
59	400	0.02	0.02
245	226	0.02	0.02
425	243	0.02	0.02
634	651	0.02	0.02
557	171	0.02	0.02
736	497	0.02	0.02
90	86	0.02	0.02
306	296	0.02	0.02
432	773	0.02	0.02
569	153	0.02	0.02
536	738	0.02	0.02
366	135	0.02	0.02
579	671	0.02	0.02
671	370	0.02	0.02
201	129	0.02	0.02
671	372	0.02	0.02
397	195	0.02	0.02
339	380	0.02	0.02
161	826	0.02	0.02
233	6	0.02	0.02
624	676	0.02	0.02
233	4	0.02	0.02
238	151	0.02	0.02
428	522	0.02	0.02
266	200	0.02	0.02
675	17	0.02	0.02
466	137	0.02	0.02
42	428	0.02	0.02
472	11	0.02	0.02
132	137	0.02	0.02
546	840	0.02	0.02
235	201	0.02	0.02
128	474	0.02	0.02
158	671	0.02	0.02
316	87	0.02	0.02
874	600	0.02	0.02
946	83	0.02	0.02
846	66	0.02	0.02
3	829	0.02	0.02
109	259	0.02	0.02
109	258	0.02	0.02
139	393	0.02	0.02
38	475	0.02	0.02
3	827	0.02	0.02
122	677	0.02	0.02
352	728	0.02	0.02
407	338	0.02	0.02
903	192	0.02	0.02
352	292	0.02	0.02
715	246	0.02	0.02
333	360	0.02	0.02
419	500	0.02	0.02
432	614	0.02	0.02
712	218	0.02	0.02
615	909	0.02	0.02
393	726	0.02	0.02
800	315	0.02	0.02
33	98	0.02	0.02
393	728	0.02	0.02
505	660	0.02	0.02
638	727	0.02	0.02
226	134	0.02	0.02
85	124	0.02	0.02
73	159	0.02	0.02
235	335	0.02	0.02
414	48	0.02	0.02
304	305	0.02	0.02
183	592	0.02	0.02
340	134	0.02	0.02
26	153	0.02	0.02
50	51	0.02	0.02
90	130	0.02	0.02
81	525	0.02	0.02
749	567	0.02	0.02
431	141	0.02	0.02
503	200	0.02	0.02
345	59	0.02	0.02
340	593	0.02	0.02
38	212	0.02	0.02
38	214	0.02	0.02
87	178	0.02	0.02
135	38	0.02	0.02
48	591	0.02	0.02
352	122	0.02	0.02
417	567	0.02	0.02
693	727	0.02	0.02
122	213	0.02	0.02
747	141	0.02	0.02
609	395	0.02	0.02
122	217	0.02	0.02
907	75	0.02	0.02
179	95	0.02	0.02
48	40	0.02	0.02
407	382	0.02	0.02
570	161	0.02	0.02
706	413	0.02	0.02
937	289	0.02	0.02
123	816	0.02	0.02
71	700	0.02	0.02
258	58	0.02	0.02
523	522	0.02	0.02
35	14	0.02	0.02
602	727	0.02	0.02
502	363	0.02	0.02
19	406	0.02	0.02
605	606	0.02	0.02
3	483	0.02	0.02
428	171	0.02	0.02
886	645	0.02	0.02
295	31	0.02	0.02
53	66	0.02	0.02
357	508	0.02	0.02
220	493	0.02	0.02
296	83	0.02	0.02
140	139	0.02	0.02
226	406	0.02	0.02
353	174	0.02	0.02
185	235	0.02	0.02
664	265	0.02	0.02
489	6	0.02	0.02
577	505	0.02	0.02
822	408	0.02	0.02
205	912	0.02	0.02
62	632	0.02	0.02
383	863	0.02	0.02
265	908	0.02	0.02
49	48	0.02	0.02
355	391	0.02	0.02
890	279	0.02	0.02
103	14	0.02	0.02
515	198	0.02	0.02
885	676	0.02	0.02
79	686	0.02	0.02
672	906	0.02	0.02
173	210	0.02	0.02
597	141	0.02	0.02
417	364	0.02	0.02
591	35	0.02	0.02
48	682	0.02	0.02
595	58	0.02	0.02
323	378	0.02	0.02
581	553	0.02	0.02
271	535	0.02	0.02
377	170	0.02	0.02
37	429	0.02	0.02
56	377	0.02	0.02
305	218	0.02	0.02
56	372	0.02	0.02
58	259	0.02	0.02
350	535	0.02	0.02
361	247	0.02	0.02
75	263	0.02	0.02
234	879	0.02	0.02
598	85	0.02	0.02
672	880	0.02	0.02
102	56	0.02	0.02
468	317	0.02	0.02
106	7	0.02	0.02
888	289	0.02	0.02
279	56	0.02	0.02
382	122	0.02	0.02
87	11	0.02	0.02
309	308	0.02	0.02
832	3	0.02	0.02
929	122	0.02	0.02
151	86	0.02	0.02
13	831	0.02	0.02
151	84	0.02	0.02
334	28	0.02	0.02
625	12	0.02	0.02
295	288	0.02	0.02
894	70	0.02	0.02
699	403	0.02	0.02
35	290	0.02	0.02
582	583	0.02	0.02
74	27	0.02	0.02
35	293	0.02	0.02
382	126	0.02	0.02
174	376	0.02	0.02
369	296	0.02	0.02
68	65	0.02	0.02
102	392	0.02	0.02
333	542	0.02	0.02
268	435	0.02	0.02
867	79	0.02	0.02
220	651	0.02	0.02
228	24	0.02	0.02
617	75	0.02	0.02
481	233	0.02	0.02
592	79	0.02	0.02
200	75	0.02	0.02
184	173	0.02	0.02
66	488	0.02	0.02
184	427	0.02	0.02
436	172	0.02	0.02
558	401	0.02	0.02
436	176	0.02	0.02
882	698	0.02	0.02
430	603	0.02	0.02
198	68	0.02	0.02
141	11	0.02	0.02
598	696	0.02	0.02
622	676	0.02	0.02
296	300	0.02	0.02
13	901	0.02	0.02
355	85	0.02	0.02
867	338	0.02	0.02
219	604	0.02	0.02
32	508	0.02	0.02
235	234	0.02	0.02
762	28	0.02	0.02
751	263	0.02	0.02
332	66	0.02	0.02
438	33	0.02	0.02
135	406	0.02	0.02
645	68	0.02	0.02
937	833	0.02	0.02
578	142	0.02	0.02
91	670	0.02	0.02
472	48	0.02	0.02
534	81	0.02	0.02
719	873	0.02	0.02
627	436	0.02	0.02
877	504	0.02	0.02
661	135	0.02	0.02
70	228	0.02	0.02
81	523	0.02	0.02
591	517	0.02	0.02
635	212	0.02	0.02
63	592	0.02	0.02
217	662	0.02	0.02
740	602	0.02	0.02
906	4	0.02	0.02
436	398	0.02	0.02
436	397	0.02	0.02
217	668	0.02	0.02
98	632	0.02	0.02
262	139	0.02	0.02
319	390	0.02	0.02
323	279	0.02	0.02
448	616	0.02	0.02
66	489	0.02	0.02
153	149	0.02	0.02
880	135	0.02	0.02
598	526	0.02	0.02
303	508	0.02	0.02
1	75	0.02	0.02
1	74	0.02	0.02
649	414	0.02	0.02
947	334	0.02	0.02
873	527	0.02	0.02
842	122	0.02	0.02
205	124	0.02	0.02
341	956	0.02	0.02
513	151	0.02	0.02
231	913	0.02	0.02
141	134	0.02	0.02
95	177	0.02	0.02
945	824	0.02	0.02
322	238	0.02	0.02
179	287	0.02	0.02
63	17	0.02	0.02
604	212	0.02	0.02
35	678	0.02	0.02
686	128	0.02	0.02
939	372	0.02	0.02
601	193	0.02	0.02
333	768	0.02	0.02
296	297	0.02	0.02
78	874	0.02	0.02
11	66	0.02	0.02
234	78	0.02	0.02
11	60	0.02	0.02
3	151	0.02	0.02
11	62	0.02	0.02
698	718	0.02	0.02
659	238	0.02	0.02
644	234	0.02	0.02
234	75	0.02	0.02
63	629	0.02	0.02
720	223	0.02	0.02
871	557	0.02	0.02
842	480	0.02	0.02
42	183	0.02	0.02
37	151	0.02	0.02
31	104	0.02	0.02
738	189	0.02	0.02
37	406	0.02	0.02
715	398	0.02	0.02
674	87	0.02	0.02
43	331	0.02	0.02
798	95	0.02	0.02
37	408	0.02	0.02
663	864	0.02	0.02
152	873	0.02	0.02
634	800	0.02	0.02
362	322	0.02	0.02
376	38	0.02	0.02
601	372	0.02	0.02
718	400	0.02	0.02
590	444	0.02	0.02
233	557	0.02	0.02
675	381	0.02	0.02
384	126	0.02	0.02
845	401	0.02	0.02
22	141	0.02	0.02
535	270	0.02	0.02
143	433	0.02	0.02
48	464	0.02	0.02
195	690	0.02	0.02
297	164	0.02	0.02
758	381	0.02	0.02
566	867	0.02	0.02
141	915	0.02	0.02
285	907	0.02	0.02
485	398	0.02	0.02
834	550	0.02	0.02
93	236	0.02	0.02
153	560	0.02	0.02
354	689	0.02	0.02
339	42	0.02	0.02
70	74	0.02	0.02
118	46	0.02	0.02
73	384	0.02	0.02
337	681	0.02	0.02
386	354	0.02	0.02
677	911	0.02	0.02
233	224	0.02	0.02
244	348	0.02	0.02
540	767	0.02	0.02
71	258	0.02	0.02
65	260	0.02	0.02
11	203	0.02	0.02
433	100	0.02	0.02
233	854	0.02	0.02
385	217	0.02	0.02
626	769	0.02	0.02
412	382	0.02	0.02
46	430	0.02	0.02
933	597	0.02	0.02
246	33	0.02	0.02
378	838	0.02	0.02
181	59	0.02	0.02
950	171	0.02	0.02
728	109	0.02	0.02
245	236	0.02	0.02
73	292	0.02	0.02
414	634	0.02	0.02
542	338	0.02	0.02
434	551	0.02	0.02
736	43	0.02	0.02
694	353	0.02	0.02
381	778	0.02	0.02
300	184	0.02	0.02
147	3	0.02	0.02
130	189	0.02	0.02
943	95	0.02	0.02
677	380	0.02	0.02
715	816	0.02	0.02
636	387	0.02	0.02
42	141	0.02	0.02
90	235	0.02	0.02
738	527	0.02	0.02
34	513	0.02	0.02
90	239	0.02	0.02
528	392	0.02	0.02
215	143	0.02	0.02
911	910	0.02	0.02
531	11	0.02	0.02
703	827	0.02	0.02
351	432	0.02	0.02
128	408	0.02	0.02
42	380	0.02	0.02
319	37	0.02	0.02
313	81	0.02	0.02
290	247	0.02	0.02
606	493	0.02	0.02
155	238	0.02	0.02
188	235	0.02	0.02
396	807	0.02	0.02
595	893	0.02	0.02
158	330	0.02	0.02
193	498	0.02	0.02
38	100	0.02	0.02
17	240	0.02	0.02
398	385	0.02	0.02
846	19	0.02	0.02
851	397	0.02	0.02
78	419	0.02	0.02
794	636	0.02	0.02
326	45	0.02	0.02
6	98	0.02	0.02
401	181	0.02	0.02
840	613	0.02	0.02
909	431	0.02	0.02
101	275	0.02	0.02
466	211	0.02	0.02
618	352	0.02	0.02
33	86	0.02	0.02
292	873	0.02	0.02
274	179	0.02	0.02
204	235	0.02	0.02
463	341	0.02	0.02
112	615	0.02	0.02
537	516	0.02	0.02
235	301	0.02	0.02
155	158	0.02	0.02
235	303	0.02	0.02
382	821	0.02	0.02
392	338	0.02	0.02
92	207	0.02	0.02
83	430	0.02	0.02
235	306	0.02	0.02
392	442	0.02	0.02
27	238	0.02	0.02
405	336	0.02	0.02
433	83	0.02	0.02
439	37	0.02	0.02
232	558	0.02	0.02
333	16	0.02	0.02
235	238	0.02	0.02
340	271	0.02	0.02
880	561	0.02	0.02
